x,y
2.021471970700755794e+00,1.720251362865972133e+00
6.860991385210583049e-01,3.705309444195526769e+00
2.568144593414646515e+00,4.151792032593533577e+00
3.407864241494294344e+00,1.598940309043148034e+01
8.906752632426224281e+00,7.506195138746586508e+02
2.838471438029833704e-01,4.767867787803190538e+00
4.223715730727314543e+00,3.067477852136104488e+01
7.920431486455994374e+00,3.864662966037524257e+02
5.760464538667093848e+00,2.138756903214478768e+02
3.628248095732198308e+00,1.289664783558238881e+01
5.766219543131113845e+00,1.437317788659109965e+02
2.007915099586134566e+00,1.055489447529416980e+00
8.045559586454729128e+00,4.466652703693890771e+02
3.673021837854429261e+00,1.710108769683076702e+01
8.114888692328555919e+00,4.306340294417528867e+02
5.211537128033676858e+00,1.243644188451266359e+02
9.369753388241607084e+00,6.697516222575403617e+02
9.472778076652673462e+00,7.005996093453221647e+02
6.876423168872000780e+00,3.062612014966275638e+02
6.071619575101050437e-01,2.624926300503143572e+00
3.267219578417125625e+00,1.075396679531941579e+01
3.780888763155200394e+00,2.877808683656283506e+01
1.410079075318066533e+00,4.206538279259265933e-01
6.447236866813612632e-01,1.758451936617289935e+00
8.126755868269468053e+00,4.158347829446647665e+02
3.289420005173473993e-01,3.105747897340923380e+00
2.527733281056057990e+00,5.742022509343809311e+00
8.635535544387774820e+00,6.194552257055863720e+02
2.856083703565138521e+00,1.105663739366346299e+01
3.006659800036894925e+00,4.820859527526820898e+00
4.048642057043410958e+00,3.674196479097167867e+01
3.121441784626104887e+00,1.474381061114080538e+01
4.104702137701080389e+00,3.946727770453694717e+01
1.523293927487555433e+00,4.881793436549783927e-01
5.591379674182531012e+00,1.114275952857354923e+02
1.545231700005490705e+00,7.275654558790017878e-01
3.039497464757292988e+00,1.620494964620763056e+01
3.752653011669604410e+00,2.631547768443621393e+01
4.013951911732217326e+00,4.373131643647890598e+01
1.072462921497301025e+01,8.555760370066268479e+02
6.063921395247212409e+00,1.612810142911726246e+02
5.533525440565146170e+00,1.170028607470603959e+02
5.024773723235246514e+00,1.107300508200284384e+02
2.002607618784765009e+00,7.724256820109203225e-01
1.407794703927792046e+00,-2.952499158605749185e-01
7.234340248470576995e+00,3.305207671988403604e+02
1.511177465394242025e+00,-1.089976832317025579e-01
7.685993657867320472e+00,3.635624441505515847e+02
2.608836161760149430e+00,6.237908793600697166e+00
4.931282042414596667e+00,1.126159083746540404e+02
2.249467169502146646e+00,8.201881616473485348e-01
3.310851526460017791e+00,1.533059723718494460e+01
6.806567753936699106e+00,2.216103555101497022e+02
8.885172567183348136e+00,5.610769776049761504e+02
8.609527239917205144e-01,1.405267101840655926e+02
5.801191687717602186e+00,3.704017743882429272e+02
5.740876811197438201e+00,5.554084427980155851e+02
2.658768044738381686e+00,5.982017220611725179e+02
8.206545673741057811e+00,7.941292612951955334e+02
5.998676522988629856e+00,6.148998976911946102e+02
8.604002549628352980e+00,7.641185939104580029e+02
7.628222790863652847e+00,7.173863756555859936e+02
5.302685236497161725e+00,6.015910977573518039e+02
4.771368217313088245e+00,8.198953833878757678e+02
3.740104076547886791e+00,6.741907099451752856e+02
7.068107440837626321e+00,3.665221198424152931e+02
2.833846090247684746e+00,4.899785109940441998e+02
7.316068626662588059e+00,7.020672110808327488e+02
7.667318329422870171e+00,6.086308143099169001e+02
2.853232090472690885e+00,6.587699029625862295e+02
1.744082213060364150e+00,3.867963486864447020e+01
3.238947504122156040e+00,3.063548161528212859e+02
2.306289565747393411e+00,1.422911781796743469e+02
5.901883234843980475e+00,6.591601816475904343e+02
5.437263386718655944e+00,1.503459495736187819e+02
8.589226460159880006e+00,3.395534622908311917e+02
8.815400604632048775e-01,4.566679638272011630e+02
4.362705752643044832e+00,7.596516679934806007e+02
2.574447494941316084e+00,8.034939038968980185e+02
7.788664564592358452e+00,3.596724707656214832e+02
5.961287272229434109e+00,3.041766261195640482e+02
6.830225254903171672e-02,6.630252554806956766e+01
9.625374910490766212e+00,8.648158256157556423e+01
7.957576517313107445e+00,4.211789919550499661e+01
8.379626581613358383e+00,5.075851924268973221e+02
9.217211333552642216e+00,3.353232575406932483e+02
6.574330335547914572e+00,6.446033519898950317e+02
7.643068384656416470e+00,3.258956845236201616e+02
7.030065397580344211e+00,5.964085172740175267e+02
2.829755734384927779e-01,4.219286289673750616e+02
9.914180640837432890e+00,1.981216765330648002e+02
6.468863851508583451e+00,7.222453121162214984e+02
3.699610636407578479e+00,5.395750317045697102e+02
8.164697308226541494e+00,7.011188733329739762e+02
5.521983625236465798e+00,7.888418866442357285e+02
9.041533600541403759e-01,3.578622793521957988e+02
6.561883717494142232e+00,1.589582918482452669e+02
5.249062669474768406e+00,3.029191957073391563e+02
8.123067468642904743e+00,8.124370777932324472e+01
9.083850433666613711e+00,3.974038695540704680e+01
7.744301294013661519e+00,7.909028981043492195e+02
4.925753957674960937e+00,5.974800288309191956e+02
1.134545229078128603e+00,7.296833706817250231e+02
4.563131994488541565e+00,8.045229188513752661e+02
2.832782696604255079e+00,6.572514565531967037e+02
4.768098132495031116e+00,4.079580359393996787e+02
6.669041458267868094e+00,2.100300983083951394e+02
1.965970774998718529e+00,6.772635132795886648e+02
8.773024253192302169e+00,5.608490744967325554e+02
6.162302021497521487e+00,6.812414137928603850e+02
9.539871248098245715e+00,1.803918710127276483e+02
7.496025275472313787e+00,7.536529416851922178e+02
5.065027555276928606e-01,4.375111155528953759e+02
4.690287190199329714e+00,1.560957901576118445e+02
4.514998579587745198e+00,3.621095155777456966e+02
9.955914546464017079e+00,7.905336089393761085e+02
5.731626453417983491e+00,1.863955915946925188e+02
4.750315728171941032e-01,6.517560995086225830e+02
6.681018089626912904e+00,3.683135285890853083e+02
9.104891273377216265e+00,1.395051909225365421e+02
5.204233359127488079e+00,3.017977260744496562e+02
6.697291776994035217e+00,1.767161307431078399e+02
6.275783212353511331e+00,3.470543353464886422e+02
5.894399264160704810e+00,2.519741598135476011e+02
5.358270794685115135e+00,1.410117331531024547e+02
9.320656697291612502e+00,1.790424658905496358e+02
5.779051112620281039e+00,6.193644869410704814e+02
8.665055924316437341e+00,1.480699388039627991e+02
1.494609047504504407e+00,3.877002514942268476e+02
6.690282654686008357e+00,8.243959688387105871e+02
1.003741193043289570e+00,1.680571077541200680e+02
9.207720134829536107e+00,1.126927938961702154e+02
6.199339851589549255e+00,1.902067514827971024e+02
8.152714951760966500e+00,1.797054351577590694e+02
9.595585657977462546e+00,6.170111330246193120e+02
1.830869716298020533e+00,3.477048465699176631e+02
7.626930999193718641e+00,8.302045055978501864e+01
6.688038229417177405e+00,7.928429936984560982e+02
5.999152600727043705e+00,2.124057986141040431e+02
1.859183147343689058e+00,1.666940451218454200e+01
4.334527261607403759e+00,6.361863461468491323e+02
9.029693167623380035e+00,2.255478841067005078e+02
1.377214881773755284e+00,2.688836760111342983e+02
8.932114172828132581e+00,1.034969291334430324e+02
3.113125693584855025e-01,2.390014415334919136e+02
8.691494333176175147e-01,7.305942770651882938e+02
2.939286858862308449e+00,4.544624747593359189e+02
8.982483925552660509e+00,1.131434130562781206e+02
5.654655561742318426e+00,1.094218304351761475e+02
6.933197052279084005e+00,1.867991398941863679e+01
9.987181057989870325e+00,5.700081904711554444e+02
4.486124246063186938e+00,6.035788984301332221e+02
9.635069785373318041e+00,7.042626069378451348e+02
3.728897920528014609e+00,6.957981306124050889e+02
1.746954518088260855e+00,8.492085448419391724e+00
5.671472382291096181e+00,5.620817123439699117e+02
4.920669972676070536e+00,3.863455851725541947e+02
8.817143585313869103e-01,6.777158608209590511e+02
8.487071476302626039e+00,2.990400940467965825e+02
4.824071042540949983e-01,3.029206980154471012e+02
2.922392486209692386e+00,6.650577959203133105e+02
4.048887431245402624e+00,9.322817771445319579e+01
9.303850363217689434e+00,2.688787230334315268e+02
5.170988466488779522e+00,4.027458256980461329e+02
4.732401699834150932e+00,8.472873191203503893e+02
4.979394994380266226e+00,3.554684309865944556e+02
9.563362274834765753e-01,3.344028817006504539e+01
4.625092708094915572e+00,6.202781789105805501e+02
2.464998157549666669e+00,3.948158239960091578e+02
2.098798510204221923e+00,8.256010063668098837e+02
3.278895000984462627e+00,7.276723716561875790e+02
9.727598216965320788e+00,2.429863852809056937e+02
8.074207750775578063e+00,6.761295455778799806e+02
3.614882666122986699e+00,4.154102664969753960e+02
4.587757649277637739e+00,3.709189200075592225e+02
2.213209252186556064e+00,7.287094894434131902e+02
8.130013801954943276e+00,4.317196238084543580e+01
5.881472402055301529e+00,3.981547522456509682e+02
5.570720339349348293e+00,4.926134413744293283e+02
9.210594782257160773e+00,1.931537958346633133e+01
8.095220965201606944e+00,5.869171649705688196e+02
7.080456626836724610e+00,4.144182880448962436e+01
1.503701689569465483e+00,3.036999101067269180e+02
1.865789404609533353e+00,1.313111320850753145e+02
1.009629263727634063e+00,1.232876453360734388e+02
3.224294910530217106e-01,3.142976031338512826e+02
3.390368367792221171e+00,4.148418544155382506e+02
8.758180679132696156e+00,1.754593911791631626e+02
8.509749015859846111e+00,8.555148360759063735e+02
7.913561755475804205e+00,3.374551329112261442e+02
5.939335334059457239e+00,3.690905011206572226e+02
9.832043727577126191e+00,5.794674987419261925e+02
4.355184023942348936e+00,4.517446873902840139e+02
1.011167566880993895e+01,4.945176603227702117e+02
4.680111804967227229e+00,6.181163277498047819e+02
1.962803940904574329e+00,7.274593986522058913e+02
5.461457062686814190e+00,8.522555553798645178e+02
2.491444872756999551e+00,6.623806882577571287e+02
1.024845704793184353e+01,1.273277387385080033e+02
5.830628790817891982e+00,1.340099649443697558e+02
8.116084261793141685e-01,6.580873046160488684e+02
5.027930698176978019e+00,8.012889876988694482e+01
1.721463448558283593e+00,7.614379647142703789e+02
8.857183277936861998e+00,6.676586239884628640e+02
4.896822808251648063e+00,2.539920742447396833e+02
8.568874780147345049e+00,5.138633569202686431e+02
7.726487265803518412e+00,1.739452772522740531e+02
1.758500685996317481e+00,8.262104158513594712e+02
6.841054399363794225e+00,1.596643522671861319e+02
5.187610019983823761e+00,1.529477880071962375e+02
6.859700999975973268e+00,1.041783484138162237e+02
9.016261031004894733e+00,7.462351715211607370e+02
8.909578570637471273e+00,7.423929239680381897e+02
9.345070899225854433e+00,5.332733772686074190e+02
2.942620147476618708e+00,6.389292805250756828e+02
-1.241022352401845164e-02,2.991333708446736495e+01
3.818394689883703119e+00,2.050947017712153553e+01
9.375126808500566788e-01,4.637048945642863487e+02
3.884770327384373445e+00,1.423261898094912112e+02
8.591393153528291693e-01,5.159659960460461434e+02
9.974717234763886609e+00,4.668082709206580034e+02
1.828664997148941485e+00,7.261429749117826304e+02
5.882217014631139662e+00,8.089973634464405450e+02
4.210367965532178403e+00,1.342405866512689840e+02
4.726989874656880031e-01,1.754192994606490572e+02
8.187261777964325304e+00,7.912819189536105569e+02
4.693772741647610047e+00,3.957400747597533268e+02
5.512188957374419829e+00,1.515858839604540549e+02
4.451302140190831480e+00,5.950361206940995089e+02
3.274999323567157283e+00,4.627716187372386116e+02
3.305792477008277164e+00,4.482721824979346366e+02
1.684671747098310135e+00,1.891849122600446833e+02
4.418031731544152407e+00,1.682198492535482046e+02
4.584144913544553113e+00,5.039352955073909470e+02
1.438474281500758734e+00,3.891063025385761875e+02
6.336257246717196701e+00,5.097435466830289101e+02
1.318131456783210531e+00,3.158072093296614185e+02
1.432552711236185772e-01,4.675982524126042676e+02
1.462642851925700871e+00,1.525690325969422645e+02
4.750849602505043734e+00,3.498423923672260827e+01
8.886773641990297179e+00,5.834824354992843354e+00
3.902234095507568501e+00,6.525808826068486042e+02
7.093212331453536024e+00,3.467656320580549618e+02
6.556747880592903588e-01,4.560608971609997866e+02
8.455919668442557935e+00,5.900910281663876731e+02
1.006755962211377309e+00,2.151561966983398122e+02
6.334054682337754372e+00,5.256496820719995640e+02
9.257004669056982493e+00,1.074401396340358019e+02
5.380487341556117187e+00,2.215438584963981441e+02
1.007796083334415904e+01,3.095224066209852936e+02
3.168160155126297006e+00,4.034156680347008432e+02
2.415014339932391341e+00,8.247995277415839155e+02
4.359303997293656252e+00,5.462706982069993273e+02
4.321193640477952513e+00,1.346095908704193107e+02
